860
840
960
860
120
360
1380
80
540
6820
160
220
540
380
2680
20
320
20
20
40
20
140
40
20
500
1840
1640
40
300
1080
460
840
9480
60
120
280
100
180
100
240
4160
380
280
1920
3000
20
80
20
40
80
40
100
1240
1920
200
40
80
1380
20
20
180
1260
380
1080
2620
1080
520
960
580
320
3000
1220
1700
2400
1060
40
4000
380
1380
220
1080
660
20
80
20
3720
40
20
20
40
940
20
20
20
580
1760
1800
40
4440
2300
3100
260
1240
4820
500
860
1500
720
20
20
40
40
60
20
20
20
20
20
3100
2300
820
3080
2500
280
980
2540
780
740
500
520
1260
160
500
4720
360
20
20
20
40
20
80
20
40
20
80
120
200
1080
100
420
80
120
40
60
260
40
20
1820
20
120
60
120
200
720
440
1080
500
820
200
2520
6980
1320
460
8800
4460
400
7440
1300
1400
440
80
40
80
60
920
1480
5360
2120
400
6600
1660
620
540
20
160
1380
620
620
20
140
1420
20
20
60
20
20
20
20
60
20
20
20
20
180
100
60
20
60
100
960
320
40
160
80
220
40
140
100
200
780
520
640
1420
240
540
3660
720
760
300
100
100
340
220
360
780
300
320
400
620
680
420
900
700
720
1180
720
600
440
1040
180
20
20
40
420
20
20
120
20
60
20
40
40
20
20
40
40
40
20
120
40
220
700
80
80
160
80
140
500
1760
500
280
160
2300
980
200
5780
140
640
920
1560
4900
40
160
260
1220
20
20
80
20
40
100
280
2760
8060
1200
2000
1360
2240
260
20
920
5020
900
280
840
1920
940
3440
720
1020
1280
6420
760
1960
640
1180
820
2700
100
1520
640
140
1080
14760
140
200
980
280
320
320
180
200
300
40
60
20
140
220
480
3200
2440
500
1380
380
760
1900
2980
20
380
20
20
340
4900
120
40
20
20
20
20
20
80
20
20
20
80
20
20
980
20
20
240
680
40
1220
80
1400
20
640
480
1520
720
2400
140
1360
640
1260
20
80
20
20
20
20
40
40
60
60
40
220
300
40
220
120
580
3600
4180
840
20
40
20
8180
20
3180
20
1400
1020
940
1460
1780
1080
1180
1120
720
2500
920
760
420
1180
940
1000
240
640
60
900
320
760
580
2060
4200
4540
160
780
420
2980
4500
2040
20
20
60
20
100
20
60
20
40
20
60
40
300
140
600
80
1400
40
20
20
220
100
20
1800
120
700
780
20
500
900
360
1680
2420
820
160
1300
440
1280
440
4400
400
2320
780
960
5300
900
1040
940
720
660
1580
3100
240
860
400
80
840
520
620
1800
440
1120
860
760
400
1180
60
260
20
20
40
60
20
40
2280
740
3380
2360
260
20
40
40
20
60
60
260
360
140
860
1180
920
1080
500
760
3880
5300
6360
460
7360
1900
4500
2520
40
20
1100
20
20
20
20
40
40
1700
40
40
40
20
40
20
20
20
20
600
20
20
100
100
20
20
20
40
2100
220
260
60
2300
240
5840
760
300
20
20
20
80
580
140
340
2560
100
3960
40
240
180
40
80
140
840
3600
1960
300
60
20
100
60
140
60
860
320
300
160
60
20
140
320
80
60
260
260
80
40
480
220
160
2360
1440
40
40
260
2620
20
160
80
20
20
140
60
40
40
240
3100
4900
160
2000
1220
160
580
340
1800
280
600
1440
80
20
260
20
20
40
220
120
20
300
20
300
100
320
140
860
2820
2900
2140
3500
320
20
20
920
680
1000
1260
1860
4800
2260
280
1760
1320
7640
860
1900
300
460
340
3160
600
4380
680
3000
2460
80
3780
200
20
2780
20
1160
280
1900
560
700
360
360
380
360
360
1000
1700
1680
1140
3580
80
100
100
20
20
60
40
60
100
80
40
60
60
60
140
120
40
20
180
100
60
1240
20
1780
2520
2600
1980
760
600
160
20
20
80
20
340
20
320
7760
3920
3680
720
1060
1520
1640
2220
2660
60
1780
60
120
1160
20
580
700
460
780
40
2240
180
2820
300
760
320
40
2200
80
6500
120
100
120
220
80
160
120
60
60
320
120
60
1040
440
80
220
40
1300
160
20
20
1520
420
460
1980
180
340
200
660
2120
120
300
440
1360
520
600
340
1160
220
80
40
1960
760
80
740
100
100
360
20
20
20
60
20
20
20
40
260
20
20
220
5360
1520
840
420
1060
620
2060
1260
4640
2240
220
20
320
500
120
20
160
220
1080
120
80
40
360
1220
280
60
120
240
180
540
20
60
20
20
20
1740
160
40
60
280
240
200
1540
40
20
20
20
20
20
20
20
60
40
480
20
100
40
2560
60
20
460
60
80
20
60
120
40
40
2580
220
80
40
60
40
4320
140
200
960
1740
200
340
600
980
40
660
320
120
80
120
40
80
20
120
80
40
420
100
11580
40
1340
320
140
360
160
800
2340
80
60
20
20
80
20
20
1500
120
220
60
200
60
20
100
1960
120
660
80
540
3380
2180
760
640
60
260
1060
460
1140
80
20
1240
120
640
1120
200
100
60
40
20
20
260
480
320
20
120
120
1020
20
40
880
100
40
60
140
140
60
40
60
780
180
1140
40
100
40
20
40
100
80
320
300
20
620
900
320
640
80
20
180
580
860
2480
400
280
2740
6860
3740
20
20
20
2200
80
520
100
100
140
440
40
140
160
40
340
140
40
60
20
160
20
220
80
60
20
20
20
180
80
80
40
20
40
20
20
20
20
140
40
40
80
180
40
20
20
20
40
120
40
20
80
20
40
20
60
40
20
20
60
20
720
60
40
40
40
140
400
100
260
140
500
100
100
20
120
80
140
260
120
80
20
180
60
20
100
40
160
80
40
100
540
60
120
300
40
120
60
40
60
460
160
120
80
60
40
6180
4240
920
180
3880
1040
520
2380
340
420
940
480
2380
280
1800
2620
600
3960
140
20
40
40
80
40
20
60
40
60
80
540
20
60
60
60
60
60
80
20
40
20
120
80
140
160
160
140
340
180
200
20
80
200
280
40
120
200
140
200
40
520
720
1460
2840
20
860
20
160
3140
180
3320
400
980
1540
660
140
820
8280
1940
240
40
2700
120
60
1200
380
580
460
6980
280
80
880
1480
1640
4480
180
1120
40
20
40
160
40
20
20
40
100
20
1120
20
20
40
20
40
5460
20
20
20
1660
560
20
320
2880
3980
1220
1180
1580
220
20
160
60
80
480
20
200
20
60
40
40
60
40
40
1060
120
60
1160
140
20
40
20
20
960
180
700
820
120
1380
1680
460
780
2220
980
880
620
40
20
20
40
140
20
120
220
280
40
20
40
20
20
20
20
20
20
160
20
120
260
20
140
20
900
40
20
20
20
80
2360
80
140
5180
160
2360
840
1960
2000
80
40
20
320
100
20
20
100
160
380
20
20
20
800
40
520
100
140
180
20
40
60
40
40
20
40
1280
640
500
20
20
20
20
20
20
140
540
20
100
180
120
280
180
1740
40
80
20
140
340
20
20
20
200
100
380
40
20
4640
8380
8800
20
120
2080
180
40
60
120
180
20
20
40
40
20
100
440
120
80
280
900
360
1040
340
600
280
80
260
80
60
740
960
600
60
120
600
980
160
80
220
720
120
720
540
400
260
240
160
40
100
4460
1740
120
540
900
1540
420
680
360
220
320
2520
880
1240
260
580
80
80
60
40
40
100
20
360
40
480
80
240
140
40
560
20
440
20
60
40
80
20
740
40
20
20
80
2560
60
4060
20
60
40
20
80
20
20
40
40
20
80
140
100
20
100
40
40
260
40
100
440
440
540
480
960
1460
1760
340
1060
2060
500
1840
300
560
180
140
200
820
60
260
400
40
20
20
