Values
208000
5391600
951600
945200
1487200
2400
4337600
479600
2297600
71600
2627600
631200
29147600
3985600
2809200
22158800
1318800
117600
2326800
34000
81600
22800
65200
3504400
3907200
745600
628400
1070000
18400
58800
16800
780000
125600
39200
14400
544000
2719600
242800
1538000
5610400
3860400
872800
76400
1447600
5087600
188400
490000
76000
381600
393200
3859600
176000
18400
14800
298400
94582400
2400400
1829200
4400
622800
23600
104400
30800
926800
4800
1906000
605600
2439200
3648800
29200
2241600
205200
216000
77600
666000
1952400
1560000
198000
1195600
26000
3340400
6382000
392000
42400
3143200
1611200
54400
30000
194000
1062000
28800
35600
1397200
1456000
969200
951600
9200
136800
298800
255200
3483200
5056400
48000
64000
1607600
21600
9374800
2928000
4363200
2400400
472800
1242400
4000
120400
498000
1324000
1676800
3530000
10078400
432400
260400
240000
11600
1452400
1315200
39600
369200
64000
1384400
7386800
18400
1361600
151200
38800
459200
2919200
2456800
226800
4687200
124000
402800
522000
396000
2256800
425200
1208400
1822400
977600
1462400
950000
579600
59200
41600
4826400
12800
774400
2518800
29200
509600
40800
1164800
4044800
3831200
3404800
5495600
5242800
60000
46400
765200
2335600
126800
85200
252400
3932800
360800
35200
954800
48800
332000
4450800
2366800
1054800
1069600
1939200
179200
3655600
3322400
1502000
18400
3347600
571600
1810000
2422800
18800
663200
4549200
1504800
58400
1389600
39200
19200
788400
34800
2707200
409200
280800
22800
102400
888800
732400
277200
7569200
1072000
209600
176400
365200
6202400
791200
558000
6400
223600
93600
216000
183200
172000
12800
5600
109600
215200
2037200
49600
3196000
3308000
128400
2820000
5032400
18400
1460400
51600
2387600
7654800
2328800
1105600
1280400
470000
581600
49200
38800
82000
52400
213600
1407200
32800
94000
1081600
111600
121200
812000
101600
72800
235200
21200
60000
91600
301600
1118400
70800
3724800
68800
3274000
2216000
13206400
660800
23600
952400
489600
499600
1780400
3452800
1277200
2504000
26000
30800
1173200
2115600
77600
42800
3066000
5970000
26800
6443200
1988000
5917200
374400
98000
690400
26400
12400
164000
160000
241600
5746800
10800
252800
2180400
460800
6400
634000
1777600
47600
119200
21200
1151200
41600
26000
91600
45200
1542400
23600
711200
432800
299200
1906400
723600
3729200
299600
199600
14400
19600
250000
3084800
108400
238800
2104000
812800
20800
426400
5074800
26400
18400
74400
150000
7318800
792400
694000
2700800
3079200
2905600
62800
2350800
2117200
9200
34000
6403600
631600
40000
3920400
348400
3302400
3826800
4417600
1162400
28000
198000
474800
5506000
24400
3831200
13200
3635200
190800
3263200
93600
86800
249200
149600
431600
4272400
346800
3024400
32400
1320800
7123200
1119200
3123600
40725200
258800
2236800
176000
592400
445600
4234400
3492000
1548400
45200
5318800
431600
1455600
7270000
102800
4236800
2800
20800
18296800
2840000
534400
4806000
1910000
52000
130000
573600
1145200
772400
112000
9200
4122000
494000
4765200
1692000
11016000
901600
1120800
867200
1568800
6567200
1952000
42400
787600
46400
4242400
7200
4104800
1920400
237200
1618400
272000
62000
1701600
5606000
132800
6040000
21600
49200
22000
122000
507200
11905600
3091200
54800
11200
400
1936000
916400
27200
27200
558400
8662400
648800
7728800
4400
2551600
484000
8009200
696800
3024400
3153200
433200
10000
843600
1316400
2292800
49600
8287200
1768000
697600
12000
130000
3927600
4616000
1163200
20400
8000
847600
1788000
6800
4431600
402000
907600
86000
647200
219600
193200
770400
6441200
200400
1061600
256800
3200
2714000
5835200
682000
945600
1911200
17600
2588000
31600
690000
1196800
13200
782800
151200
3514000
4000
44800
51600
24834800
1175600
2624400
25600
8056800
1282000
187600
215200
3575200
1885600
456400
18000
46800
2400
18800
52800
34000
148400
872800
28400
3284400
1393600
132000
684400
4402800
1733200
680800
371600
1086800
1364000
1313200
62000
697600
