Values
1666
214
3843
1386
35
4192
610
190
875
1693
47
130
15529
31
5598
127
25306
2898
155
22
8394
186
3726
2238
63
1595
9660
65
6
1755
16
2276
982
14
336
1610
2747
11
1752
391
130
24900
53
1496
6512
36
9109
141
5982
10527
73
17227
2235
1261
2595
61
1884
3696
5675
2320
45
4669
3759
17071
5297
5415
3880
3009
76
19887
1504
3050
72
3270
400
8800
829
13060
13728
2811
166
104
3478
6858
5553
2034
4982
2136
44
508
366
4783
85
19
7362
7486
1253
2653
1560
6446
2867
1633
1863
777
7
15089
179
12958
325
2404
827
4559
8961
9222
2457
1458
2922
4367
18105
26
8533
4111
127
289
955
163
589
4759
1784
100
1228
3303
1118
8390
108
88971
10091
612
282
15282
18
34
10139
9099
80
2193
3740
14
3463
37
862
54
3560
47
1022
378
2650
5765
1293
9530
7516
736
8
3745
18
5578
10090
18193
4149
3490
676
19425
31
14869
3174
4277
2960
812
63
2998
151
15716
819
70
931
2675
1482
1115
84
1546
15049
6359
136
1268
24004
8106
7383
29928
1706
1995
1134
298
16679
4294
9684
6104
922
39343
1720
22
4
3121
12
2682
2424
106
2843
1674
394
22926
5393
11403
341
1189
10094
357
62278
244
32
24
711
2302
1503
2700
62
1238
34
750
343
20
2778
60
14000
1513
47
3772
104
223
674
28
103
6788
21
55
349
1895
5769
1083
54
16895
7311
3101
874
886
211
953
9265
2201
11447
6657
253
1391
30243
1081
477
71
17816
48
785
56
23
322
37
769
9238
91
103
950
2066
129
6479
67
15
22
2711
443
37
308
160
165
2908
4065
246
59
10376
998
28414
173
756
25
61
2508
2141
5477
7805
2657
51
91
87
729
600
780
17371
1488
11558
125
2125
57
9683
1931
933
2614
6434
9708
1173
2813
2816
444
1813
5482
7103
39
6621
86
28
549
509
6434
69
240
3270
1146
3841
41
14186
177
62
3089
1218
4188
1583
6266
2136
3405
443
522
5394
5768
8480
10998
4621
325
6114
65
1149
1004
774
5
5208
3008
35
52
15852
6830
3285
407
5245
1071
99
433
92
128
7165
14
1750
461
199
2707
153
11104
94
7022
8332
46
2373
79
5221
926
864
4278
2712
25417
1211
4824
4265
1156
3191
3917
2190
546
384
279
94
1589
6
7880
1411
2620
2292
344
17081
81
80
45
23311
115
