Values
1113080
716320
572220
570480
552060
466180
364500
354880
308880
240300
236520
232340
210960
206840
201900
201860
196840
194920
190780
187640
177440
176340
174740
166940
156360
153380
130880
130800
129780
129380
128840
126880
123920
123700
119740
117080
113380
112480
109920
108900
104420
102520
102240
101080
99620
93920
93580
92480
91300
84300
84300
81700
81620
81520
79200
78380
78060
77400
76080
75700
74060
73160
72560
71120
70440
69820
68380
66380
66140
64920
62800
62380
61960
60160
60120
59300
57760
57580
55740
55600
54320
53840
53100
50920
50320
47660
47420
47220
46680
46260
46180
45760
45280
45140
44500
44480
44100
43780
43020
42720
42720
42580
41760
41680
41280
40980
40940
40720
40480
40400
40180
39040
38980
37020
35580
35540
34700
34600
34060
33900
33720
33500
33440
33160
32800
32720
32400
32200
31840
31720
31560
31400
31380
31160
30740
29800
29780
29520
29420
29320
29280
28940
28240
28180
28120
28000
27940
27820
27580
27340
26760
26420
26340
26300
25660
25660
25240
24880
24740
24740
24740
24720
24660
24660
24640
24580
24580
24300
24280
24220
24220
24200
24080
23840
23700
23580
23120
23120
23080
22920
22260
22240
22080
21980
21820
21760
21600
21400
21300
21240
21240
21140
21080
21020
20860
20700
20480
20400
20400
20360
20340
20120
20080
20060
20040
19920
19860
19740
19500
19440
19240
19040
19000
18860
18780
18760
18720
18700
18600
18540
18440
18220
18140
18040
17960
17960
17840
17820
17720
17460
17440
17400
17320
17240
17100
17080
16940
16940
16880
16800
16800
16500
16300
16240
16120
15820
15800
15720
15540
15500
15480
15360
15260
15240
15200
15200
15160
15140
15100
14980
14900
14840
14780
14720
14580
14420
14320
14280
14280
14260
14220
14140
14140
14000
13980
13720
13560
13500
13480
13440
13420
13420
13400
13100
12940
12740
12700
12680
12660
12640
12580
12440
12400
12400
12320
12320
12180
12180
12120
12080
12020
11940
11860
11840
11840
11820
11740
11700
11680
11540
11540
11520
11480
11440
11320
11320
11280
11200
11200
11200
11160
11140
11060
10980
10940
10900
10900
10900
10860
10840
10840
10580
10540
10520
10440
10420
10380
10360
10320
10320
10200
10120
10120
10120
10100
10100
10080
10060
10020
10000
9980
9800
9800
9720
9680
9620
9560
9560
9540
9520
9520
9480
9460
9440
9420
9420
9420
9380
9360
9340
9320
9300
9280
9240
9080
9080
9040
9020
9020
8980
8940
8900
8880
8820
8820
8760
8640
8620
8600
8540
8500
8480
8460
8440
8440
8440
8420
8400
8320
8240
8240
8200
8200
8180
8180
8120
7980
7900
7860
7860
7820
7760
7740
7740
7660
7660
7620
7620
7600
7600
7500
7500
7440
7420
7420
7380
7320
7320
7300
7260
7240
7240
7180
7160
7140
7140
7100
7100
7040
7020
7020
6980
6980
6960
6940
6940
6920
6860
6860
6860
6840
6820
6800
6800
6780
6780
6700
6640
6620
6600
6560
6560
6540
6520
6500
6440
6340
6340
6340
6320
6320
6280
6240
6240
6220
6220
6200
6200
6180
6180
6180
6180
6140
6120
6100
6100
6080
6080
6080
6020
6000
5960
5940
5920
5900
5900
5860
5860
5860
5840
5840
5820
5800
5800
5800
5780
5740
5740
5740
5700
5680
5680
5640
5640
5620
5620
5560
5540
5520
5520
5520
5500
5400
5400
5400
5380
5340
5340
5340
5300
5200
5160
5120
5100
5100
5080
5060
5060
5040
4960
4960
4920
4920
4920
4900
4860
4840
4840
4820
4820
4820
4800
4780
4760
4740
4720
4700
4700
4680
4680
4660
4640
4620
4560
4560
4560
4560
4540
4540
4520
4520
4520
4520
4480
4480
4440
4420
4420
4380
4380
4360
4360
4320
4320
4300
4280
4260
4260
4260
4200
4200
4200
4180
4160
4160
4160
4120
4100
4080
4060
4060
4040
4040
3940
3940
3920
3880
3880
3840
3840
3820
3820
3800
3800
3780
3780
3760
3760
3740
3740
3740
3740
3720
3720
3720
3700
3680
3680
3680
3660
3660
3640
3620
3620
3600
3600
3580
3560
3560
3540
3480
3480
3480
3460
3460
3460
3440
3420
3400
3380
3380
3380
3360
3360
3340
3320
3320
3320
3300
3280
3280
3280
3280
3260
3260
3260
3240
3240
3200
3200
3200
3180
3160
3120
3100
3080
3080
3080
3080
3080
3060
3040
3040
3040
3040
3020
2980
2980
2960
2960
2960
2960
2940
2940
2920
2900
2900
2880
2860
2860
2820
2800
2800
2800
2780
2780
2780
2780
2760
2760
2740
2740
2740
2740
2720
2720
2720
2720
2720
2700
2700
2700
2700
2700
2700
2680
2680
2680
2660
2640
2620
2580
2580
2580
2560
2560
2560
2560
2540
2540
2540
2540
2520
2520
2500
2500
2500
2480
2480
2460
2440
2440
2440
2420
2420
2420
2400
2380
2380
2360
2360
2360
2320
2300
2280
2260
2260
2260
2240
2220
2200
2180
2180
2160
2160
2160
2120
2100
2100
2080
2080
2060
2060
2040
2040
2040
2020
2020
2020
2020
2000
2000
2000
1980
1960
1960
1940
1940
1940
1940
1920
1920
1920
1920
1920
1900
1880
1880
1880
1860
1840
1820
1820
1820
1800
1800
1780
1780
1780
1760
1760
1740
1740
1740
1720
1720
1720
1720
1700
1700
1700
1700
1680
1660
1640
1640
1620
1620
1620
1620
1620
1600
1600
1600
1580
1580
1580
1580
1540
1540
1540
1540
1540
1520
1520
1520
1520
1520
1520
1500
1480
1480
1480
1480
1480
1480
1460
1440
1420
1420
1420
1420
1400
1400
1400
1400
1380
1380
1380
1360
1360
1360
1340
1340
1340
1340
1340
1320
1320
1300
1300
1300
1300
1300
1280
1280
1280
1280
1280
1260
1260
1260
1260
1240
1240
1220
1200
1200
1200
1180
1180
1180
1180
1160
1160
1160
1120
1120
1100
1100
1100
1080
1080
1080
1060
1060
1040
1040
1020
1020
1020
1020
1000
1000
980
980
980
980
980
960
960
940
940
940
920
920
900
900
900
900
900
900
900
880
880
880
880
860
860
860
860
860
860
860
840
840
840
840
840
840
840
840
820
820
800
800
780
760
740
740
740
740
720
700
700
700
700
680
680
680
680
680
680
640
620
620
620
600
600
600
580
580
560
560
560
540
540
540
540
520
520
520
500
480
480
480
460
460
440
420
420
420
400
380
380
380
380
340
340
340
320
280
280
260
260
240
240
240
240
220
220
200
180
160
140
120
120
